"X","long","lat","Áö¹øÁÖ¼Ò","cluster"
22109,127.0735956,37.60306424,"Áß¶û±¸",2
22110,127.073139,37.60474986,"Áß¶û±¸",2
22111,127.0733541,37.60377808,"Áß¶û±¸",2
22112,127.0734625,37.60333239,"Áß¶û±¸",2
22113,127.0735512,37.60317596,"Áß¶û±¸",2
22114,127.0733972,37.60138279,"Áß¶û±¸",2
22115,127.0721961,37.59947525,"Áß¶û±¸",2
22116,127.073562,37.60222724,"Áß¶û±¸",2
22117,127.0732124,37.60097141,"Áß¶û±¸",2
22118,127.0729255,37.60041945,"Áß¶û±¸",2
22119,127.0735092,37.60183955,"Áß¶û±¸",2
22120,127.0732124,37.60097141,"Áß¶û±¸",2
22121,127.0727573,37.60017145,"Áß¶û±¸",2
22122,127.0724499,37.59975458,"Áß¶û±¸",2
22123,127.071212,37.59776609,"Áß¶û±¸",2
22124,127.0712336,37.5977672,"Áß¶û±¸",2
22125,127.0713377,37.59784973,"Áß¶û±¸",2
22126,127.0714163,37.59788548,"Áß¶û±¸",2
22127,127.0715079,37.59789788,"Áß¶û±¸",2
22128,127.0716097,37.59789448,"Áß¶û±¸",2
22129,127.0704687,37.59386801,"Áß¶û±¸",2
22130,127.0701377,37.59542465,"Áß¶û±¸",2
22131,127.0701912,37.59486407,"Áß¶û±¸",2
22132,127.0702374,37.59464869,"Áß¶û±¸",2
22133,127.0704687,37.59386801,"Áß¶û±¸",2
22134,127.0701377,37.59542465,"Áß¶û±¸",2
22135,127.0707604,37.59290694,"Áß¶û±¸",2
22136,127.0712005,37.59844077,"Áß¶û±¸",2
22137,127.0708781,37.59817606,"Áß¶û±¸",2
22138,127.0715762,37.59881818,"Áß¶û±¸",2
22139,127.0706066,37.59785054,"Áß¶û±¸",2
22140,127.0702392,37.59672707,"Áß¶û±¸",2
22141,127.0706066,37.59785054,"Áß¶û±¸",2
22142,127.0709335,37.59815931,"Áß¶û±¸",2
22143,127.0709437,37.59817018,"Áß¶û±¸",2
22144,127.0709631,37.59817361,"Áß¶û±¸",2
22145,127.0704295,37.597337,"Áß¶û±¸",2
22146,127.0702947,37.59694575,"Áß¶û±¸",2
22147,127.0705151,37.59752641,"Áß¶û±¸",2
22148,127.0701601,37.59624341,"Áß¶û±¸",2
22149,127.0701601,37.59624341,"Áß¶û±¸",2
22150,127.0709808,37.59816486,"Áß¶û±¸",2
22151,127.0709816,37.5981457,"Áß¶û±¸",2
22152,127.0786074,37.60523787,"Áß¶û±¸",4
22153,127.0785904,37.60533717,"Áß¶û±¸",4
22154,127.0786074,37.60523787,"Áß¶û±¸",4
22155,127.0801646,37.59702992,"Áß¶û±¸",4
22156,127.0801456,37.59622258,"Áß¶û±¸",4
22157,127.0789447,37.60350571,"Áß¶û±¸",4
22158,127.0789313,37.60356396,"Áß¶û±¸",4
22159,127.0789581,37.60344745,"Áß¶û±¸",4
22160,127.0789313,37.60356396,"Áß¶û±¸",4
22161,127.0796567,37.60160263,"Áß¶û±¸",4
22162,127.0792824,37.60173255,"Áß¶û±¸",4
22163,127.0793364,37.60144693,"Áß¶û±¸",4
22164,127.0792824,37.60173255,"Áß¶û±¸",4
22165,127.0793074,37.60159281,"Áß¶û±¸",4
22166,127.0793364,37.60144693,"Áß¶û±¸",4
22167,127.0792824,37.60173255,"Áß¶û±¸",4
22168,127.0796843,37.59961716,"Áß¶û±¸",4
22169,127.0798759,37.5996417,"Áß¶û±¸",4
22170,127.0796843,37.59961716,"Áß¶û±¸",4
22171,127.0796994,37.59953708,"Áß¶û±¸",4
22172,127.0796843,37.59961716,"Áß¶û±¸",4
22173,127.0797144,37.59945701,"Áß¶û±¸",4
22174,127.0800565,37.59773754,"Áß¶û±¸",4
22175,127.0800466,37.59778823,"Áß¶û±¸",4
22176,127.0800664,37.59768684,"Áß¶û±¸",4
22177,127.0800466,37.59778823,"Áß¶û±¸",4
22178,127.0716946,37.59789743,"Áß¶û±¸",2
22179,127.078927,37.60538485,"Áß¶û±¸",4
