"X","long","lat","瘤锅林家","cluster"
14799,127.0670402,37.55279333,"己悼备",1
14802,127.0670402,37.55279333,"己悼备",1
14793,127.0670757,37.5529525,"己悼备",1
14791,127.0673273,37.55312603,"己悼备",1
14792,127.0673273,37.55312603,"己悼备",1
14794,127.0673273,37.55312603,"己悼备",1
14722,127.0673315,37.54845452,"己悼备",1
14782,127.0673823,37.55386913,"己悼备",1
15061,127.0675122,37.55638601,"己悼备",1
14754,127.0676607,37.54891602,"己悼备",1
14756,127.0677147,37.54900758,"己悼备",1
14758,127.0679193,37.55374361,"己悼备",1
14759,127.0679193,37.55374361,"己悼备",1
15036,127.068037,37.56078818,"己悼备",1
15060,127.0680928,37.55708029,"己悼备",1
15037,127.0681198,37.56077371,"己悼备",1
14777,127.0681948,37.55489607,"己悼备",1
14778,127.0681948,37.55489607,"己悼备",1
15033,127.0682541,37.56075326,"己悼备",1
14760,127.068406,37.55438884,"己悼备",1
14755,127.0684491,37.55032487,"己悼备",1
15059,127.0684612,37.55743228,"己悼备",1
14830,127.0686945,37.55075689,"己悼备",1
15056,127.0687012,37.55765962,"己悼备",1
14825,127.0687158,37.55479217,"己悼备",1
14826,127.0687158,37.55479217,"己悼备",1
14772,127.0688976,37.5556974,"己悼备",1
14773,127.0688976,37.5556974,"己悼备",1
14776,127.0690326,37.55520442,"己悼备",1
14774,127.06921,37.55543227,"己悼备",1
14775,127.06921,37.55543227,"己悼备",1
14761,127.0692451,37.55535273,"己悼备",1
15040,127.0693157,37.56061708,"己悼备",1
14757,127.0693481,37.55560725,"己悼备",1
14890,127.0694058,37.55624818,"己悼备",1
14891,127.0694058,37.55624818,"己悼备",1
14867,127.0694342,37.55207592,"己悼备",1
15054,127.0694556,37.55836048,"己悼备",1
15055,127.0694556,37.55836048,"己悼备",1
15039,127.0696006,37.56056913,"己悼备",1
14889,127.0696308,37.55592688,"己悼备",1
14892,127.0698228,37.5561526,"己悼备",1
14893,127.0698228,37.5561526,"己悼备",1
14888,127.0698904,37.55681202,"己悼备",1
15032,127.0699085,37.5605197,"己悼备",1
14753,127.0701578,37.55330156,"己悼备",1
14733,127.0701844,37.55650993,"己悼备",1
15058,127.0702201,37.55902465,"己悼备",1
14747,127.0702958,37.55721115,"己悼备",1
14749,127.0702958,37.55721115,"己悼备",1
14732,127.0703347,37.55665674,"己悼备",1
14735,127.0703347,37.55665674,"己悼备",1
15041,127.0703448,37.56043533,"己悼备",1
15057,127.0703612,37.55918778,"己悼备",1
15042,127.0704665,37.56047741,"己悼备",1
14748,127.0707304,37.55765039,"己悼备",1
14751,127.0707304,37.55765039,"己悼备",1
15052,127.070752,37.55956235,"己悼备",1
15051,127.0708459,37.5603651,"己悼备",1
14734,127.0708505,37.55718146,"己悼备",1
14737,127.0708505,37.55718146,"己悼备",1
15053,127.0709173,37.55972622,"己悼备",1
14886,127.0710804,37.55495933,"己悼备",1
14750,127.0711141,37.55804691,"己悼备",1
14752,127.0711141,37.55804691,"己悼备",1
14736,127.0712628,37.55761073,"己悼备",1
14746,127.071455,37.55842124,"己悼备",1
14738,127.0715682,37.5579235,"己悼备",1
14731,127.0717281,37.55809435,"己悼备",1
14739,127.0717484,37.55877032,"己悼备",1
14745,127.0717484,37.55877032,"己悼备",1
14887,127.0719094,37.55643795,"己悼备",1
14730,127.0721219,37.5585043,"己悼备",1
14742,127.072127,37.55918921,"己悼备",1
14744,127.072127,37.55918921,"己悼备",1
14894,127.0721575,37.55687404,"己悼备",1
14729,127.0722003,37.55858585,"己悼备",1
14741,127.0724667,37.5596371,"己悼备",1
14743,127.0724667,37.5596371,"己悼备",1
14726,127.0725171,37.55890821,"己悼备",1
14728,127.0725171,37.55890821,"己悼备",1
14740,127.0725757,37.55985933,"己悼备",1
14895,127.0725872,37.55771336,"己悼备",1
14725,127.0727585,37.55916161,"己悼备",1
14724,127.0728532,37.55926175,"己悼备",1
14727,127.0728532,37.55926175,"己悼备",1
14897,127.0730156,37.55951137,"己悼备",1
14898,127.0730156,37.55951137,"己悼备",1
14896,127.0730586,37.55943639,"己悼备",1
14899,127.0732968,37.55901767,"己悼备",1
