관리일자,지사,노선코드,노선명,방향,차로,시점,종점,포장형태,표층재,교면구분,교량명,공사구분
20130903,천안지사,0010,경부선,서울,3,355,355,아스팔트,,교량부,연곡육교,확장
20130903,천안지사,0010,경부선,서울,3,355,355,아스팔트,일반아스팔트,교량부,연곡육교,확장
2001,부안지사,0150,서해안선,목포,2,62,64,콘크리트,JCP,토공부,,신설
1997,원주지사,0500,영동선,강릉,2,135,135,아스팔트,일반아스팔트,교량부,평장2교,확장
1997,원주지사,0500,영동선,강릉,2,137,137,아스팔트,일반아스팔트,교량부,평장3교,확장
1997,원주지사,0500,영동선,강릉,2,139,139,아스팔트,일반아스팔트,교량부,교항1교,확장
20161111,홍천지사,0550,중앙선,춘천,1,333,333,아스팔트,,토공부,,신설
1997,원주지사,0500,영동선,강릉,2,140,140,아스팔트,일반아스팔트,교량부,교항2교,확장
1997,원주지사,0500,영동선,강릉,2,140,142,콘크리트,JCP,토공부,,확장
1997,원주지사,0500,영동선,강릉,2,142,142,아스팔트,일반아스팔트,교량부,법주1교,확장
2001,홍천지사,0550,중앙선,춘천,1,329,331,콘크리트,JCP,토공부,,신설
2001,홍천지사,0550,중앙선,춘천,1,331,331,아스팔트,일반아스팔트,교량부,광격2교,신설
20150728,창녕지사,0450,중부내륙선,양평,2,9,9,아스팔트,,토공부,,확장
2001,부안지사,0150,서해안선,목포,2,64,64,콘크리트,JCP,토공부,,신설
20111026,창원지사,0102,남해선(순천부산),부산,3,141,141,아스팔트,,토공부,,확장
20110601,부안지사,0150,서해안선,목포,1,96,97,콘크리트,JCP,토공부,,신설
2007,함평지사,0121,무안광주선,광주,1,0,1,아스팔트,일반아스팔트,토공부,,신설
2001,부안지사,0150,서해안선,목포,2,70,70,콘크리트,JCP,토공부,,신설
20110602,부안지사,0150,서해안선,목포,2,95,96,콘크리트,,토공부,,신설
2001,부안지사,0150,서해안선,목포,2,70,70,콘크리트,JCP,토공부,,신설
1994,원주지사,0500,영동선,인천,1,94,94,아스팔트,일반아스팔트,토공부,,확장
1994,원주지사,0500,영동선,인천,1,94,94,아스팔트,일반아스팔트,교량부,점봉교,확장
1994,원주지사,0500,영동선,인천,1,94,94,아스팔트,일반아스팔트,토공부,,확장
2001,창원지사,1020,남해제1지선,함안,1,1,1,콘크리트,JCP,토공부,,확장
20091224,구미지사,0010,경부선,서울,1,174,174,아스팔트,,토공부,,확장
1994,원주지사,0500,영동선,인천,1,94,94,아스팔트,일반아스팔트,교량부,여주IC교,확장
1994,원주지사,0500,영동선,인천,1,94,95,아스팔트,일반아스팔트,토공부,,확장
20131018,원주지사,0500,영동선,강릉,1,143,143,아스팔트,,토공부,,확장
20131018,원주지사,0500,영동선,강릉,1,143,143,콘크리트,JCP,토공부,,확장
1997,원주지사,0500,영동선,강릉,2,143,143,아스팔트,일반아스팔트,토공부,,확장
1997,원주지사,0500,영동선,강릉,2,143,143,아스팔트,일반아스팔트,교량부,우항1교,확장
1999,원주지사,0500,영동선,강릉,2,143,144,아스팔트,일반아스팔트,토공부,,확장
20110614,원주지사,0500,영동선,강릉,1,142,142,콘크리트,,토공부,,확장
1999,원주지사,0500,영동선,강릉,2,144,144,아스팔트,일반아스팔트,교량부,우항2교,확장
1999,원주지사,0500,영동선,강릉,2,144,144,아스팔트,일반아스팔트,토공부,,확장
1999,원주지사,0500,영동선,강릉,2,144,144,아스팔트,일반아스팔트,교량부,오원1교,확장
1999,원주지사,0500,영동선,강릉,2,144,144,아스팔트,일반아스팔트,토공부,,확장
1999,원주지사,0500,영동선,강릉,2,144,144,아스팔트,일반아스팔트,교량부,오원2교,확장
1999,원주지사,0500,영동선,강릉,2,144,145,아스팔트,일반아스팔트,토공부,,확장
1999,원주지사,0500,영동선,강릉,2,145,145,아스팔트,일반아스팔트,교량부,오원3교,확장
1999,원주지사,0500,영동선,강릉,2,145,146,아스팔트,일반아스팔트,토공부,,확장
1999,원주지사,0500,영동선,강릉,2,146,146,아스팔트,일반아스팔트,교량부,대미원천교,확장
20080722,원주지사,0500,영동선,인천,2,127,127,아스팔트,일반아스팔트,교량부,가현교,확장
20080722,원주지사,0500,영동선,인천,2,127,127,아스팔트,,토공부,,확장
20131018,원주지사,0500,영동선,강릉,2,143,143,아스팔트,,토공부,,확장
20131014,원주지사,0500,영동선,강릉,2,142,142,아스팔트,,토공부,,확장
20080722,원주지사,0500,영동선,인천,2,125,127,콘크리트,,토공부,,확장
1994,원주지사,0500,영동선,강릉,2,116,116,아스팔트,일반아스팔트,교량부,덕남교,확장
1994,원주지사,0500,영동선,인천,1,97,98,아스팔트,일반아스팔트,토공부,,확장
1994,원주지사,0500,영동선,인천,1,98,98,아스팔트,일반아스팔트,교량부,가야교,확장
1994,원주지사,0500,영동선,인천,1,98,98,아스팔트,일반아스팔트,토공부,,확장
20121031,진안지사,0205,익산장수선,익산,2,16,16,콘크리트,,토공부,,신설
1994,원주지사,0500,영동선,강릉,1,116,116,아스팔트,일반아스팔트,교량부,덕남교,확장
1994,원주지사,0500,영동선,강릉,1,116,117,콘크리트,JCP,토공부,,확장
1994,원주지사,0500,영동선,강릉,1,117,117,아스팔트,일반아스팔트,교량부,연주1교,확장
1994,원주지사,0500,영동선,강릉,1,117,117,아스팔트,일반아스팔트,교량부,연주2교,확장
1994,원주지사,0500,영동선,강릉,1,117,117,아스팔트,일반아스팔트,토공부,,확장
1994,원주지사,0500,영동선,강릉,1,117,118,콘크리트,JCP,토공부,,확장
1994,원주지사,0500,영동선,강릉,1,118,118,아스팔트,일반아스팔트,교량부,동화육교,확장
2007,진안지사,0205,익산장수선,익산,1,42,44,콘크리트,JCP,토공부,,신설
2007,진안지사,0205,익산장수선,익산,1,50,50,콘크리트,LMC,교량부,오천3교,신설
2007,진안지사,0205,익산장수선,익산,1,52,52,콘크리트,JCP,토공부,,신설
1997,원주지사,0500,영동선,강릉,1,125,125,아스팔트,일반아스팔트,토공부,,확장
1997,원주지사,0500,영동선,강릉,1,125,125,아스팔트,일반아스팔트,교량부,만종교,확장
2007,진안지사,0205,익산장수선,익산,1,52,52,콘크리트,LMC,교량부,춘송교,신설
20131018,원주지사,0500,영동선,강릉,2,143,143,콘크리트,JCP,토공부,,확장
20071205,천안지사,0010,경부선,부산,3,305,306,아스팔트,,토공부,,확장
20130807,천안지사,0010,경부선,부산,3,306,306,아스팔트,,교량부,학천철육교,확장
1994,원주지사,0500,영동선,인천,2,103,103,아스팔트,일반아스팔트,교량부,강천2교,확장
1999,원주지사,0500,영동선,강릉,1,145,145,아스팔트,일반아스팔트,교량부,오원3교,확장
1999,원주지사,0500,영동선,강릉,1,145,146,아스팔트,일반아스팔트,토공부,,확장
2007,진안지사,0205,익산장수선,익산,1,51,52,콘크리트,JCP,터널부,방곡터널,신설
2007,진안지사,0205,익산장수선,익산,1,52,53,콘크리트,JCP,토공부,,신설
1999,원주지사,0500,영동선,강릉,1,146,146,아스팔트,일반아스팔트,교량부,대미원천교,확장
2000,무주지사,0350,통영대전선,중부선,통영,1,170,170,아스팔트,일반아스팔트,교량부,잠두교,신설
20110719,원주지사,0500,영동선,인천,2,116,116,콘크리트,,토공부,,확장
20070928,남원지사,0122,광주대구선,대구,1,86,90,아스팔트,,토공부,,신설
20141001,원주지사,0500,영동선,강릉,3,148,148,아스팔트,,교량부,상대2교,확장
20100714,남원지사,0122,광주대구선,광주,1,72,72,콘크리트,,토공부,,신설
20110615,원주지사,0500,영동선,강릉,1,128,128,아스팔트,,토공부,,확장
20141001,원주지사,0500,영동선,강릉,3,148,148,아스팔트,,교량부,상대2교,확장
1994,원주지사,0500,영동선,인천,1,102,102,아스팔트,일반아스팔트,토공부,,확장
1994,원주지사,0500,영동선,인천,1,102,102,콘크리트,JCP,터널부,강천터널,확장
1994,원주지사,0500,영동선,인천,1,102,103,아스팔트,일반아스팔트,토공부,,확장
1994,원주지사,0500,영동선,인천,1,103,103,아스팔트,일반아스팔트,교량부,강천2교,확장
1994,원주지사,0500,영동선,인천,1,103,103,아스팔트,일반아스팔트,토공부,,확장
1994,원주지사,0500,영동선,인천,1,103,104,아스팔트,일반아스팔트,교량부,섬강교,확장
20080826,원주지사,0500,영동선,인천,2,114,114,아스팔트,,토공부,,확장
20080826,원주지사,0500,영동선,인천,2,114,115,아스팔트,,토공부,,확장
1994,원주지사,0500,영동선,강릉,2,88,92,콘크리트,JCP,토공부,,확장
20110615,원주지사,0500,영동선,강릉,1,127,127,아스팔트,,교량부,가현교,확장
20080722,원주지사,0500,영동선,인천,1,127,127,아스팔트,,교량부,가현교,확장
1994,원주지사,0500,영동선,인천,1,111,111,아스팔트,일반아스팔트,교량부,궁촌교,확장
1994,원주지사,0500,영동선,인천,1,111,111,콘크리트,JCP,토공부,,확장
1994,원주지사,0500,영동선,인천,1,111,111,아스팔트,일반아스팔트,교량부,궁말육교,확장
20080714,원주지사,0500,영동선,강릉,1,127,127,아스팔트,일반아스팔트,교량부,가현교,확장
2005,서울산지사,0010,경부선,서울,3,6,8,콘크리트,JCP,토공부,,확장
2005,서울산지사,0010,경부선,서울,3,8,8,아스팔트,일반아스팔트,교량부,사송육교,확장
20080714,원주지사,0500,영동선,강릉,1,127,127,콘크리트,,토공부,,확장
1997,원주지사,0500,영동선,인천,2,134,134,콘크리트,JCP,교량부,수암교,확장
1997,원주지사,0500,영동선,강릉,2,130,131,아스팔트,일반아스팔트,교량부,태장교,확장
2007,성주지사,0450,중부내륙선,양평,1,72,73,콘크리트,JCP,토공부,,신설
20120912,남원지사,0122,광주대구선,광주,1,72,72,아스팔트,,토공부,,신설
2007,성주지사,0450,중부내륙선,창원,1,52,53,콘크리트,JCP,토공부,,신설
1984,남원지사,0122,광주대구선,대구,1,42,42,콘크리트,JCP,토공부,,신설
2000,대관령지사,0500,영동선,강릉,1,202,202,아스팔트,일반아스팔트,교량부,유천1교,확장
2000,대관령지사,0500,영동선,인천,1,202,202,아스팔트,일반아스팔트,교량부,유천1교,확장
2000,대관령지사,0500,영동선,강릉,1,202,204,아스팔트,일반아스팔트,토공부,,확장
2000,대관령지사,0500,영동선,인천,1,202,204,아스팔트,일반아스팔트,토공부,,확장
2000,대관령지사,0500,영동선,강릉,1,204,204,아스팔트,일반아스팔트,토공부,,확장
2000,대관령지사,0500,영동선,인천,1,204,204,아스팔트,일반아스팔트,토공부,,확장
2000,대관령지사,0500,영동선,강릉,1,204,206,아스팔트,일반아스팔트,토공부,,확장
2000,대관령지사,0500,영동선,인천,1,204,206,아스팔트,일반아스팔트,토공부,,확장
2000,대관령지사,0500,영동선,강릉,1,206,206,아스팔트,일반아스팔트,토공부,,확장
2000,대관령지사,0500,영동선,인천,1,206,206,아스팔트,일반아스팔트,토공부,,확장
2000,대관령지사,0500,영동선,강릉,1,206,212,아스팔트,일반아스팔트,토공부,,확장
2000,대관령지사,0500,영동선,인천,1,206,212,아스팔트,일반아스팔트,토공부,,확장
2000,대관령지사,0500,영동선,인천,1,212,212,아스팔트,일반아스팔트,교량부,횡계IC교,확장
2000,대관령지사,0500,영동선,인천,1,212,212,아스팔트,일반아스팔트,토공부,,확장
2000,대관령지사,0500,영동선,강릉,1,212,212,아스팔트,일반아스팔트,교량부,횡계1교,확장
2000,대관령지사,0500,영동선,인천,1,212,212,아스팔트,일반아스팔트,교량부,횡계1교,확장
2000,대관령지사,0500,영동선,인천,1,212,213,아스팔트,일반아스팔트,토공부,,확장
2000,대관령지사,0500,영동선,강릉,1,213,213,아스팔트,SMA,토공부,,확장
2000,대관령지사,0500,영동선,인천,1,213,213,아스팔트,SMA,토공부,,확장
2000,대관령지사,0500,영동선,인천,1,213,213,아스팔트,SMA,교량부,횡계2교,확장
2000,대관령지사,0500,영동선,강릉,1,213,213,아스팔트,SMA,교량부,횡계2교,확장
2000,대관령지사,0500,영동선,인천,1,213,214,아스팔트,SMA,토공부,,확장
2000,대관령지사,0500,영동선,강릉,1,213,214,아스팔트,SMA,토공부,,확장
2000,대관령지사,0500,영동선,강릉,1,214,214,아스팔트,SMA,교량부,횡계3교,확장
2000,대관령지사,0500,영동선,인천,1,214,214,아스팔트,SMA,교량부,횡계3교,확장
2000,대관령지사,0500,영동선,강릉,1,214,214,아스팔트,SMA,토공부,,확장
2000,대관령지사,0500,영동선,강릉,1,214,215,아스팔트,SMA,교량부,횡계4교,확장
2000,대관령지사,0500,영동선,인천,1,214,215,아스팔트,SMA,교량부,횡계4교,확장
2000,대관령지사,0500,영동선,인천,1,215,215,아스팔트,SMA,토공부,,확장
2001,대관령지사,0500,영동선,인천,1,215,217,콘크리트,JCP,터널부,대관령1터널,확장
2001,대관령지사,0500,영동선,인천,1,217,217,아스팔트,SMA,토공부,,확장
2001,대관령지사,0500,영동선,인천,1,217,217,아스팔트,SMA,교량부,왕산1교,확장
2001,대관령지사,0500,영동선,강릉,1,217,217,아스팔트,SMA,교량부,왕산1교,확장
2001,대관령지사,0500,영동선,인천,1,217,218,아스팔트,SMA,토공부,,확장
2001,대관령지사,0500,영동선,강릉,1,217,218,아스팔트,SMA,토공부,,확장
2001,대관령지사,0500,영동선,인천,1,218,218,아스팔트,SMA,교량부,왕산3교,확장
2001,대관령지사,0500,영동선,강릉,1,218,218,아스팔트,SMA,교량부,왕산3교,확장
2001,대관령지사,0500,영동선,강릉,1,218,219,아스팔트,SMA,토공부,,확장
2001,대관령지사,0500,영동선,인천,1,218,219,아스팔트,SMA,토공부,,확장
2001,대관령지사,0500,영동선,강릉,1,219,219,아스팔트,SMA,교량부,왕산4교,확장
2001,대관령지사,0500,영동선,인천,1,219,219,아스팔트,SMA,토공부,,확장
2001,대관령지사,0500,영동선,강릉,1,219,219,아스팔트,SMA,토공부,,확장
2011,이천지사,0500,영동선,인천,2,72,72,콘크리트,LMC,교량부,안평1교,확장
1994,군포지사,0500,영동선,강릉,3,13,13,아스팔트,일반아스팔트,교량부,서안산I.C2교,신설
2001,대관령지사,0500,영동선,인천,1,220,220,아스팔트,SMA,토공부,,확장
2001,대관령지사,0500,영동선,인천,1,220,220,아스팔트,SMA,교량부,왕산5교,확장
2001,대관령지사,0500,영동선,인천,1,220,220,아스팔트,SMA,토공부,,확장
2001,대관령지사,0500,영동선,인천,1,220,220,콘크리트,JCP,터널부,대관령4터널,확장
2001,대관령지사,0500,영동선,강릉,1,220,220,아스팔트,SMA,토공부,,확장
2001,대관령지사,0500,영동선,강릉,1,220,220,콘크리트,JCP,터널부,대관령4터널,확장
2001,대관령지사,0500,영동선,강릉,1,220,221,아스팔트,SMA,토공부,,확장
2001,대관령지사,0500,영동선,인천,1,220,221,아스팔트,SMA,토공부,,확장
2001,대관령지사,0500,영동선,인천,1,221,222,콘크리트,JCP,터널부,대관령5터널,확장
2001,대관령지사,0500,영동선,강릉,1,221,222,콘크리트,JCP,터널부,대관령5터널,확장
20120912,남원지사,0122,광주대구선,대구,1,85,85,콘크리트,JCP,토공부,,신설
1997,원주지사,0500,영동선,인천,2,134,135,콘크리트,JCP,토공부,,확장
