"X","long","lat","瘤锅林家","cluster"
7308,126.857843,37.4861404,"备肺备",1
7309,126.8578777,37.48618197,"备肺备",1
7310,126.8579869,37.48646798,"备肺备",1
7311,126.8571949,37.48588504,"备肺备",1
7312,126.8575604,37.48596482,"备肺备",1
7313,126.856841,37.48586402,"备肺备",1
7314,126.856841,37.48586402,"备肺备",1
7315,126.8558973,37.48576561,"备肺备",1
7316,126.8562914,37.48584725,"备肺备",1
7317,126.8545872,37.48458081,"备肺备",1
7318,126.8548079,37.48499426,"备肺备",1
7319,126.8550215,37.48528844,"备肺备",1
7320,126.8553928,37.48557156,"备肺备",1
7321,126.8553928,37.48557156,"备肺备",1
7322,126.8556833,37.48570313,"备肺备",1
7323,126.8548079,37.48499426,"备肺备",1
7324,126.8550215,37.48528844,"备肺备",1
7325,126.8539586,37.48329554,"备肺备",1
7326,126.8536948,37.48284616,"备肺备",1
7327,126.8539586,37.48329554,"备肺备",1
7328,126.854339,37.48409437,"备肺备",1
7329,126.8541223,37.48365111,"备肺备",1
7330,126.854339,37.48409437,"备肺备",1
7331,126.8667857,37.49335741,"备肺备",3
7332,126.8629752,37.49127044,"备肺备",3
7333,126.8631586,37.49120603,"备肺备",3
7334,126.8450403,37.5074523,"备肺备",1
7335,126.8452953,37.5077196,"备肺备",1
7336,126.8597297,37.50702465,"备肺备",3
7337,126.858197,37.50981454,"备肺备",3
7338,126.8580657,37.50977049,"备肺备",3
7339,126.8584769,37.50910381,"备肺备",3
7340,126.859636,37.50718503,"备肺备",3
7341,126.8580657,37.50977049,"备肺备",3
7342,126.8580657,37.50977049,"备肺备",3
7343,126.8613414,37.50491131,"备肺备",3
7344,126.8606624,37.5054952,"备肺备",3
7345,126.8606809,37.50599993,"备肺备",3
7346,126.8606809,37.50599993,"备肺备",3
7347,126.8603182,37.50658911,"备肺备",3
7348,126.8603067,37.50608346,"备肺备",3
7349,126.8599297,37.5066955,"备肺备",3
7350,126.8600606,37.50649263,"备肺备",3
7351,126.8603351,37.50603618,"备肺备",3
7352,126.8598321,37.50684677,"备肺备",3
7353,126.8600606,37.50649263,"备肺备",3
