"","X","long","lat","瘤锅林家","cluster"
"1077",16174,127.1107532,37.50782658,"价颇备",7
"1078",16175,127.1107532,37.50782658,"价颇备",7
"1079",16176,127.1094244,37.50652301,"价颇备",7
"1080",16177,127.1091755,37.5062795,"价颇备",7
"1081",16178,127.1106952,37.50776294,"价颇备",7
"1082",16179,127.1091263,37.50611887,"价颇备",7
"1083",16180,127.1091263,37.50611887,"价颇备",7
"1084",16181,127.1112325,37.50842562,"价颇备",7
"1085",16182,127.1108133,37.50789803,"价颇备",7
"1086",16183,127.1107829,37.50786188,"价颇备",7
"1087",16184,127.1115281,37.50886223,"价颇备",7
"1088",16185,127.1115281,37.50886223,"价颇备",7
"1089",16186,127.1061325,37.50672826,"价颇备",7
"1090",16187,127.1118264,37.50048071,"价颇备",1
"1091",16188,127.1184287,37.50690312,"价颇备",8
"1092",16189,127.1184287,37.50690312,"价颇备",8
"1093",16190,127.1208387,37.50596339,"价颇备",8
"1094",16191,127.120653,37.50603418,"价颇备",8
"1095",16192,127.1209953,37.50589169,"价颇备",8
"1096",16193,127.1211712,37.5058152,"价颇备",8
"1097",16194,127.1225537,37.5052337,"价颇备",8
"1098",16195,127.1226949,37.50510605,"价颇备",8
"1099",16196,127.1227312,37.50506986,"价颇备",8
"1100",16197,127.1227312,37.50506986,"价颇备",8
"1101",16198,127.1229661,37.50511805,"价颇备",8
"1102",16199,127.1187823,37.50056429,"价颇备",1
"1103",16200,127.1187823,37.50056429,"价颇备",1
"1104",16201,127.1192425,37.50085024,"价颇备",1
"1105",16202,127.1209435,37.50210783,"价颇备",1
"1106",16203,127.1228014,37.50387937,"价颇备",8
"1107",16204,127.1223189,37.50330369,"价颇备",8
"1108",16205,127.1217958,37.50278228,"价颇备",8
"1109",16206,127.1231567,37.50449988,"价颇备",8
"1110",16207,127.1228817,37.50481333,"价颇备",8
"1111",16208,127.122963,37.5045263,"价颇备",8
"1112",16209,127.1229784,37.50446134,"价颇备",8
"1113",16210,127.12298,37.50420787,"价颇备",8
"1114",16211,127.122886,37.50399194,"价颇备",8
"1115",16212,127.1125343,37.49971095,"价颇备",1
"1116",16213,127.1125343,37.49971095,"价颇备",1
"1117",16214,127.1184288,37.50035223,"价颇备",1
"1118",16215,127.1184288,37.50035223,"价颇备",1
"1119",16216,127.1186055,37.50046006,"价颇备",1
"1120",16217,127.1142815,37.49837976,"价颇备",1
"1121",16218,127.1141752,37.49810318,"价颇备",1
"1122",16219,127.1144072,37.49837837,"价颇备",1
"1123",16220,127.1142815,37.49837976,"价颇备",1
"1124",16221,127.1139706,37.49842923,"价颇备",1
"1125",16222,127.1136627,37.49856569,"价颇备",1
"1126",16223,127.1132353,37.49898319,"价颇备",1
"1127",16224,127.1147835,37.49844085,"价颇备",1
"1128",16225,127.1156089,37.49884353,"价颇备",1
"1129",16226,127.1156089,37.49884353,"价颇备",1
"1130",16227,127.1168512,37.49948569,"价颇备",1
"1131",16228,127.1124977,37.49975164,"价颇备",1
"1132",16229,127.1124572,37.49979647,"价颇备",1
"1133",16230,127.1088268,37.50650223,"价颇备",7
"1134",16231,127.1094618,37.50306589,"价颇备",7
"1135",16232,127.1105328,37.50189659,"价颇备",1
"1136",16233,127.1105328,37.50189659,"价颇备",1
"1137",16234,127.1103947,37.50204043,"价颇备",1
"1138",16235,127.1102511,37.50218998,"价颇备",1
"1139",16236,127.1122325,37.50999088,"价颇备",7
"1140",16237,127.1122325,37.50999088,"价颇备",7
"1141",16238,127.1124723,37.51003009,"价颇备",7
"1142",16239,127.1124723,37.51003009,"价颇备",7
"1143",16240,127.1134665,37.5094576,"价颇备",7
"1144",16241,127.1152653,37.5084211,"价颇备",8
"1145",16242,127.1152653,37.5084211,"价颇备",8
"1146",16243,127.1164585,37.50773712,"价颇备",8
"1147",16244,127.1164585,37.50773712,"价颇备",8
"1148",16245,127.1164585,37.50773712,"价颇备",8
"1149",16246,127.1166381,37.5076442,"价颇备",8
"1150",16247,127.1052711,37.50961477,"价颇备",7
"1151",16248,127.1041751,37.50889299,"价颇备",7
"1152",16249,127.1043377,37.50872546,"价颇备",7
"1153",16250,127.1043377,37.50872546,"价颇备",7
"1154",16251,127.1043377,37.50872546,"价颇备",7
"1155",16252,127.1053909,37.50970475,"价颇备",7
"1156",16253,127.1070334,37.51098157,"价颇备",7
"1157",16254,127.1071782,37.51109093,"价颇备",7
"1158",16255,127.1080496,37.51179483,"价颇备",7
"1159",16256,127.1080496,37.51179483,"价颇备",7
"1160",16257,127.1082876,37.51180089,"价颇备",7
"1161",16258,127.1082876,37.51180089,"价颇备",7
"1162",16259,127.1079779,37.51185098,"价颇备",7
"1163",16260,127.1110452,37.51067658,"价颇备",7
"1164",16261,127.1110452,37.51067658,"价颇备",7
"1165",16262,127.1112268,37.50901418,"价颇备",7
"1166",16263,127.1112017,37.50897395,"价颇备",7
"1167",16264,127.1119225,37.51012775,"价颇备",7
"1168",16265,127.1119225,37.51012775,"价颇备",7
"1169",16266,127.1118329,37.51034889,"价颇备",7
"1170",16267,127.1118329,37.51034889,"价颇备",7
"1171",16268,127.1168661,37.50754036,"价颇备",8
"1172",16269,127.1103007,37.50779746,"价颇备",7
"1173",16270,127.1104678,37.50798543,"价颇备",7
"1174",16271,127.1104803,37.50799953,"价颇备",7
"1175",16272,127.1089257,37.50650811,"价颇备",7
"1176",16273,127.1089257,37.50650811,"价颇备",7
"1177",16274,127.1089257,37.50650811,"价颇备",7
"1178",16275,127.1073462,37.50562949,"价颇备",7
"1179",16276,127.1073462,37.50562949,"价颇备",7
"1180",16277,127.1073462,37.50562949,"价颇备",7
"1181",16278,127.1080186,37.50466364,"价颇备",7
"1182",16279,127.1015297,37.52347226,"价颇备",4
"1183",16280,127.1015297,37.52347226,"价颇备",4
"1184",16281,127.1010422,37.52321362,"价颇备",4
"1185",16282,127.1009229,37.52315869,"价颇备",4
"1186",16283,127.0952772,37.52028989,"价颇备",4
"1187",16284,127.0961842,37.5207472,"价颇备",4
"1188",16285,127.095178,37.51998952,"价颇备",4
"1189",16286,127.0948121,37.52060067,"价颇备",4
"1190",16287,127.0955632,37.52098442,"价颇备",4
"1191",16288,127.0966516,37.52190619,"价颇备",4
"1192",16289,127.0952772,37.52028989,"价颇备",4
"1193",16290,127.095178,37.51998952,"价颇备",4
"1194",16291,127.0953711,37.52013523,"价颇备",4
"1195",16292,127.0965293,37.52146575,"价颇备",4
"1196",16293,127.0966516,37.52190619,"价颇备",4
"1197",16294,127.095178,37.51998952,"价颇备",4
"1198",16295,127.0991928,37.52239979,"价颇备",4
"1199",16296,127.0998484,37.52335315,"价颇备",4
"1200",16297,127.1006339,37.52345629,"价颇备",4
"1201",16298,127.0986554,37.52301977,"价颇备",4
"1202",16299,127.0997615,37.52333897,"价颇备",4
"1203",16300,127.0973102,37.52136064,"价颇备",4
"1204",16301,127.0983812,37.52195573,"价颇备",4
"1205",16302,127.0991928,37.52239979,"价颇备",4
"1206",16303,127.0998527,37.52275504,"价颇备",4
"1207",16304,127.1006276,37.52315398,"价颇备",4
"1208",16305,127.0978574,37.52260815,"价颇备",4
"1209",16306,127.0983812,37.52195573,"价颇备",4
"1210",16307,127.0975029,37.52240314,"价颇备",4
"1211",16308,127.1006276,37.52315398,"价颇备",4
"1212",16309,127.101237,37.52348228,"价颇备",4
"1213",16310,127.0991928,37.52239979,"价颇备",4
"1214",16311,127.0986554,37.52301977,"价颇备",4
"1215",16312,127.0978574,37.52260815,"价颇备",4
"1216",16313,127.0986554,37.52301977,"价颇备",4
"1217",16314,127.101237,37.52348228,"价颇备",4
"1218",16315,127.1015704,37.52369294,"价颇备",4
"1219",16316,127.0983812,37.52195573,"价颇备",4
"1220",16317,127.0991928,37.52239979,"价颇备",4
"1221",16318,127.1006276,37.52315398,"价颇备",4
"1222",16319,127.1048603,37.51809607,"价颇备",4
"1223",16320,127.1048603,37.51809607,"价颇备",4
"1224",16321,127.1047019,37.51854066,"价颇备",4
"1225",16322,127.1047418,37.51846078,"价颇备",4
"1226",16323,127.1046222,37.51870001,"价颇备",4
"1227",16324,127.103086,37.51781959,"价颇备",4
"1228",16325,127.1062624,37.51552572,"价颇备",4
"1229",16326,127.1062624,37.51552572,"价颇备",4
"1230",16327,127.1041523,37.52287427,"价颇备",4
"1231",16328,127.1042079,37.52216978,"价颇备",4
"1232",16329,127.1042079,37.52216978,"价颇备",4
"1233",16330,127.1042079,37.52216978,"价颇备",4
"1234",16331,127.1041523,37.52287427,"价颇备",4
"1235",16332,127.1042283,37.52299176,"价颇备",4
"1236",16333,127.103236,37.52173407,"价颇备",4
"1237",16334,127.103236,37.52173407,"价颇备",4
"1238",16335,127.1052209,37.51782896,"价颇备",4
"1239",16336,127.1050232,37.51807983,"价颇备",4
"1240",16337,127.1052209,37.51782896,"价颇备",4
"1241",16338,127.1063704,37.51583682,"价颇备",4
"1242",16339,127.106632,37.51583301,"价颇备",4
"1243",16340,127.1063704,37.51583682,"价颇备",4
"1244",16341,127.1071217,37.51583031,"价颇备",4
"1245",16342,127.1087737,37.51639878,"价颇备",4
"1246",16343,127.1085248,37.51631474,"价颇备",4
"1247",16344,127.1049351,37.52097433,"价颇备",4
"1248",16345,127.1047882,37.52123871,"价颇备",4
"1249",16346,127.104611,37.52143349,"价颇备",4
"1250",16347,127.1046691,37.51980726,"价颇备",4
"1251",16348,127.1046928,37.51995321,"价颇备",4
"1252",16349,127.1049458,37.52079542,"价颇备",4
"1253",16350,127.1049351,37.52097433,"价颇备",4
"1254",16351,127.1047134,37.52300888,"价颇备",4
"1255",16352,127.1047134,37.52300888,"价颇备",4
"1256",16353,127.1046946,37.5204031,"价颇备",4
"1257",16354,127.1045509,37.52001062,"价颇备",4
"1258",16355,127.1044865,37.51983963,"价颇备",4
"1259",16356,127.1044855,37.51977515,"价颇备",4
"1260",16357,127.1049149,37.51884167,"价颇备",4
"1261",16358,127.1044855,37.51977515,"价颇备",4
"1262",16359,127.1049109,37.52055416,"价颇备",4
"1263",16360,127.1046378,37.52117229,"价颇备",4
"1264",16361,127.1043903,37.5221839,"价颇备",4
"1265",16362,127.1044574,37.52300773,"价颇备",4
"1266",16363,127.1044129,37.52193196,"价颇备",4
"1267",16364,127.1036669,37.52160712,"价颇备",4
"1268",16365,127.104745,37.52094277,"价颇备",4
"1269",16366,127.1047581,37.52068968,"价颇备",4
"1270",16367,127.104745,37.52094277,"价颇备",4
"1271",16368,127.1047382,37.52097063,"价颇备",4
"1272",16369,127.1049673,37.51879877,"价颇备",4
"1273",16370,127.1051075,37.51879397,"价颇备",4
"1274",16371,127.1051075,37.51879397,"价颇备",4
"1275",16372,127.105114,37.51851236,"价颇备",4
"1276",16373,127.1050406,37.51865564,"价颇备",4
"1277",16374,127.1056058,37.51761875,"价颇备",4
"1278",16375,127.106114,37.51673586,"价颇备",4
"1279",16376,127.106585,37.51591441,"价颇备",4
"1280",16377,127.1052287,37.51826041,"价颇备",4
"1281",16378,127.1079935,37.51915788,"价颇备",4
"1282",16379,127.1080685,37.51926298,"价颇备",4
"1283",16380,127.1079671,37.51924726,"价颇备",4
"1284",16381,127.1079671,37.51924726,"价颇备",4
"1285",16382,127.1080471,37.51897683,"价颇备",4
"1286",16383,127.1081399,37.51899181,"价颇备",4
"1287",16384,127.1073304,37.52301003,"价颇备",4
"1288",16385,127.1090121,37.51647923,"价颇备",4
"1289",16386,127.1090121,37.51647923,"价颇备",4
"1290",16387,127.1090121,37.51647923,"价颇备",4
"1291",16388,127.1082023,37.51928372,"价颇备",4
"1292",16389,127.1082298,37.51918856,"价颇备",4
"1293",16390,127.1082023,37.51928372,"价颇备",4
"1294",16391,127.1121501,37.51988405,"价颇备",4
"1295",16392,127.11194,37.51985018,"价颇备",4
"1296",16393,127.1121501,37.51988405,"价颇备",4
"1297",16394,127.1120502,37.51986795,"价颇备",4
"1298",16395,127.111697,37.51981452,"价颇备",4
"1299",16396,127.1082802,37.51901446,"价颇备",4
"1300",16397,127.1111836,37.52300749,"价颇备",4
"1301",16398,127.1136361,37.52300164,"价颇备",2
"1302",16399,127.1149147,37.52293799,"价颇备",2
"1303",16400,127.1115724,37.5230069,"价颇备",4
"1304",16401,127.1113144,37.52300755,"价颇备",4
"1305",16402,127.1111836,37.52300749,"价颇备",4
"1306",16403,127.1126011,37.51792027,"价颇备",4
"1307",16404,127.1126011,37.51792027,"价颇备",4
"1308",16405,127.1121926,37.51761247,"价颇备",4
"1309",16406,127.1158069,37.52378114,"价颇备",2
"1310",16407,127.1093185,37.52374434,"价颇备",4
"1311",16408,127.1145021,37.52381505,"价颇备",2
"1312",16409,127.1154298,37.52340642,"价颇备",2
"1313",16410,127.1141817,37.52338025,"价颇备",2
"1314",16411,127.1141817,37.52338025,"价颇备",2
"1315",16412,127.1083226,37.52374224,"价颇备",4
"1316",16413,127.1103651,37.52374367,"价颇备",4
"1317",16414,127.1093185,37.52374434,"价颇备",4
"1318",16415,127.1158069,37.52378114,"价颇备",2
"1319",16416,127.1129227,37.52373344,"价颇备",2
"1320",16417,127.1115214,37.52373905,"价颇备",2
"1321",16418,127.1160983,37.52341495,"价颇备",2
"1322",16419,127.116142,37.52377845,"价颇备",2
"1323",16420,127.1072349,37.52373993,"价颇备",4
"1324",16421,127.1072349,37.52373993,"价颇备",4
"1325",16422,127.1072349,37.52373993,"价颇备",4
"1326",16423,127.1056894,37.52374446,"价颇备",4
"1327",16424,127.1056894,37.52374446,"价颇备",4
"1328",16425,127.1039653,37.5237057,"价颇备",4
"1329",16426,127.1039653,37.5237057,"价颇备",4
"1330",16427,127.1044289,37.52371079,"价颇备",4
"1331",16428,127.1084106,37.52332053,"价颇备",4
"1332",16429,127.1094854,37.52332274,"价颇备",4
"1333",16430,127.113281,37.52333175,"价颇备",2
"1334",16431,127.1105178,37.52333399,"价颇备",4
"1335",16432,127.1094854,37.52332274,"价颇备",4
"1336",16433,127.1123594,37.52333263,"价颇备",2
"1337",16434,127.1113523,37.5233439,"价颇备",4
"1338",16435,127.1113523,37.5233439,"价颇备",4
"1339",16436,127.1052577,37.52330786,"价颇备",4
"1340",16437,127.1062804,37.52330314,"价颇备",4
"1341",16438,127.1072419,37.52331812,"价颇备",4
"1342",16439,127.1062804,37.52330314,"价颇备",4
"1343",16440,127.1055095,37.52330835,"价颇备",4
"1344",16441,127.10408,37.52332343,"价颇备",4
"1345",16442,127.1045081,37.52331184,"价颇备",4
"1346",16443,127.1045081,37.52331184,"价颇备",4
"1347",16444,127.10408,37.52332343,"价颇备",4
"1348",16445,127.1045081,37.52331184,"价颇备",4
"1349",16446,127.114919,37.5231365,"价颇备",2
"1350",16447,127.1047348,37.52322784,"价颇备",4
"1351",16448,127.0933964,37.52231257,"价颇备",4
"1352",16449,127.1070313,37.52301668,"价颇备",4
"1353",16450,127.1070313,37.52301668,"价颇备",4
"1354",16451,127.1071709,37.52301358,"价颇备",4
"1355",16452,127.104513,37.52310275,"价颇备",4
"1356",16453,127.104513,37.52310275,"价颇备",4
"1357",16454,127.104284,37.52305248,"价颇备",4
"1358",16455,127.1043485,37.52309062,"价颇备",4
"1359",16456,127.1044008,37.52310008,"价颇备",4
"1360",16457,127.104513,37.52310275,"价颇备",4
"1361",16458,127.0921696,37.52391236,"价颇备",4
"1362",16459,127.0917489,37.523892,"价颇备",4
"1363",16460,127.0691425,37.51877021,"价颇备",9
"1364",16461,127.0695507,37.51920759,"价颇备",9
"1365",16462,127.0695507,37.51920759,"价颇备",9
"1366",16463,127.0695507,37.51920759,"价颇备",9
"1367",16464,127.0700327,37.5194235,"价颇备",9
"1368",16465,127.0695507,37.51920759,"价颇备",9
"1369",16466,127.069593,37.52000755,"价颇备",9
"1370",16467,127.069593,37.52000755,"价颇备",9
"1371",16468,127.068941,37.51832844,"价颇备",9
"1372",16469,127.0690269,37.51837341,"价颇备",9
"1373",16470,127.115451,37.52259242,"价颇备",2
"1374",16471,127.1152254,37.52282147,"价颇备",2
"1375",16472,127.1030687,37.53499726,"价颇备",2
"1376",16473,127.1027779,37.53488023,"价颇备",2
"1377",16474,127.1071974,37.53098674,"价颇备",2
"1378",16475,127.1065995,37.53156566,"价颇备",2
"1379",16476,127.1067924,37.53098031,"价颇备",2
"1380",16477,127.1069494,37.53081353,"价颇备",2
"1381",16478,127.1063431,37.53193259,"价颇备",2
"1382",16479,127.1057132,37.53242769,"价颇备",2
"1383",16480,127.1055455,37.53258958,"价颇备",2
"1384",16481,127.1048587,37.53325955,"价颇备",2
"1385",16482,127.1040827,37.53361592,"价颇备",2
"1386",16483,127.1072994,37.52854458,"价颇备",2
"1387",16484,127.1075675,37.52936944,"价颇备",2
"1388",16485,127.1081909,37.53009417,"价颇备",2
"1389",16486,127.1077277,37.53046367,"价颇备",2
"1390",16487,127.1074752,37.53031367,"价颇备",2
"1391",16488,127.1073803,37.53027978,"价颇备",2
"1392",16489,127.1077222,37.53006941,"价颇备",2
"1393",16490,127.1081749,37.53052748,"价颇备",2
"1394",16491,127.1076843,37.52989782,"价颇备",2
"1395",16492,127.1080234,37.53028382,"价颇备",2
"1396",16493,127.1072994,37.52854458,"价颇备",2
"1397",16494,127.107495,37.52904499,"价颇备",2
"1398",16495,127.107495,37.52904499,"价颇备",2
"1399",16496,127.1075675,37.52936944,"价颇备",2
"1400",16497,127.1066157,37.52888645,"价颇备",4
"1401",16498,127.1076843,37.52989782,"价颇备",2
"1402",16499,127.1057376,37.52804989,"价颇备",4
"1403",16500,127.1059288,37.52724753,"价颇备",4
"1404",16501,127.1064,37.52766754,"价颇备",4
"1405",16502,127.1069686,37.52817935,"价颇备",4
"1406",16503,127.1049131,37.52727363,"价颇备",4
"1407",16504,127.1057376,37.52804989,"价颇备",4
"1408",16505,127.1069686,37.52817935,"价颇备",4
"1409",16506,127.1059288,37.52724753,"价颇备",4
"1410",16507,127.0905001,37.52608683,"价颇备",4
"1411",16508,127.0905989,37.52538759,"价颇备",4
"1412",16509,127.1028607,37.52532635,"价颇备",4
"1413",16510,127.1031917,37.52543147,"价颇备",4
"1414",16511,127.102602,37.52506986,"价颇备",4
"1415",16512,127.1029645,37.52451149,"价颇备",4
"1416",16513,127.1026857,37.52446798,"价颇备",4
"1417",16514,127.1029645,37.52451149,"价颇备",4
"1418",16515,127.1029645,37.52451149,"价颇备",4
"1419",16516,127.102602,37.52506986,"价颇备",4
"1420",16517,127.1042298,37.52663306,"价颇备",4
"1421",16518,127.104196,37.52560369,"价颇备",4
"1422",16519,127.1036153,37.52510156,"价颇备",4
"1423",16520,127.1038591,37.52574225,"价颇备",4
"1424",16521,127.1040061,37.52596702,"价颇备",4
"1425",16522,127.1042298,37.52663306,"价颇备",4
"1426",16523,127.1034638,37.52548701,"价颇备",4
"1427",16524,127.1036586,37.52558688,"价颇备",4
"1428",16525,127.1038591,37.52574225,"价颇备",4
"1429",16526,127.1054946,37.52679744,"价颇备",4
"1430",16527,127.1050897,37.52638306,"价颇备",4
"1431",16528,127.1054946,37.52679744,"价颇备",4
"1432",16529,127.1046583,37.52600339,"价颇备",4
"1433",16530,127.1050897,37.52638306,"价颇备",4
"1434",16531,127.1036153,37.52510156,"价颇备",4
"1435",16532,127.1129938,37.51834,"价颇备",4
"1436",16533,127.1140843,37.52011913,"价颇备",4
"1437",16534,127.1139132,37.51985636,"价颇备",4
"1438",16535,127.1139132,37.51985636,"价颇备",4
"1439",16536,127.1142271,37.52033854,"价颇备",2
"1440",16537,127.1144341,37.52067343,"价颇备",2
"1441",16538,127.1145411,37.52084896,"价颇备",2
"1442",16539,127.115576,37.52257875,"价颇备",2
"1443",16540,127.1154265,37.52230499,"价颇备",2
"1444",16541,127.1154265,37.52230499,"价颇备",2
"1445",16542,127.1154957,37.5224317,"价颇备",2
"1446",16543,127.115576,37.52257875,"价颇备",2
"1447",16544,127.1146359,37.52100433,"价颇备",2
"1448",16545,127.1159687,37.52320665,"价颇备",2
"1449",16546,127.1160371,37.52331609,"价颇备",2
"1450",16547,127.1159687,37.52320665,"价颇备",2
"1451",16548,127.1015814,37.52434254,"价颇备",4
"1452",16549,127.102148,37.52449265,"价颇备",4
"1453",16550,127.1021138,37.52452459,"价颇备",4
"1454",16551,127.102147,37.52467452,"价颇备",4
"1455",16552,127.102147,37.52467452,"价颇备",4
"1456",16553,127.102147,37.52467452,"价颇备",4
"1457",16554,127.1020159,37.5235579,"价颇备",4
"1458",16555,127.1015721,37.52401208,"价颇备",4
"1459",16556,127.1020159,37.5235579,"价颇备",4
"1460",16557,127.1020159,37.5235579,"价颇备",4
"1461",16558,127.1034925,37.51418535,"价颇备",4
"1462",16559,127.1063473,37.51535567,"价颇备",4
"1463",16560,127.1015052,37.51203658,"价颇备",7
"1464",16561,127.1012549,37.51333321,"价颇备",7
"1465",16562,127.0991875,37.51488363,"价颇备",4
"1466",16563,127.1001633,37.51386033,"价颇备",7
"1467",16564,127.0999803,37.51396839,"价颇备",7
"1468",16565,127.0976677,37.51680829,"价颇备",4
"1469",16566,127.0965445,37.51827411,"价颇备",4
"1470",16567,127.0960492,37.51891925,"价颇备",4
"1471",16568,127.0970872,37.51756594,"价颇备",4
"1472",16569,127.0976677,37.51680829,"价颇备",4
"1473",16570,127.0960075,37.51893036,"价颇备",4
"1474",16571,127.1063407,37.51315144,"价颇备",7
"1475",16572,127.1071049,37.5137298,"价颇备",7
"1476",16573,127.1019223,37.51139067,"价颇备",7
"1477",16574,127.1019223,37.51139067,"价颇备",7
"1478",16575,127.1019223,37.51139067,"价颇备",7
"1479",16576,127.1039857,37.50908814,"价颇备",7
"1480",16577,127.1039857,37.50908814,"价颇备",7
"1481",16578,127.1021801,37.51110542,"价颇备",7
"1482",16579,127.1057828,37.51027,"价颇备",7
"1483",16580,127.1079033,37.51190943,"价颇备",7
"1484",16581,127.1079033,37.51190943,"价颇备",7
"1485",16582,127.1042354,37.50906369,"价颇备",7
"1486",16583,127.1079428,37.51209385,"价颇备",7
"1487",16584,127.1071489,37.51393613,"价颇备",4
"1488",16585,127.1073663,37.51344615,"价颇备",7
"1489",16586,127.1073663,37.51344615,"价颇备",7
"1490",16587,127.1073663,37.51344615,"价颇备",7
"1491",16588,127.1064468,37.51515619,"价颇备",4
"1492",16589,127.1064468,37.51515619,"价颇备",4
"1493",16590,127.1064468,37.51515619,"价颇备",4
"1494",16591,127.1006409,37.52194844,"价颇备",4
"1495",16592,127.0999566,37.52164725,"价颇备",4
"1496",16593,127.0999566,37.52164725,"价颇备",4
"1497",16594,127.0985477,37.51605858,"价颇备",4
"1498",16595,127.0993179,37.51633531,"价颇备",4
"1499",16596,127.0985045,37.51577093,"价颇备",4
"1500",16597,127.1009484,37.51375646,"价颇备",7
"1501",16598,127.1030083,37.51447076,"价颇备",4
"1502",16599,127.1021832,37.51417397,"价颇备",4
"1503",16600,127.1021832,37.51417397,"价颇备",4
"1504",16601,127.1032149,37.51453918,"价颇备",4
"1505",16602,127.1031059,37.5145031,"价颇备",4
"1506",16603,127.1032149,37.51453918,"价颇备",4
"1507",16604,127.1002828,37.52153065,"价颇备",4
"1508",16605,127.1370495,37.50471509,"价颇备",5
"1509",16606,127.137535,37.50187879,"价颇备",5
"1510",16607,127.1375676,37.50193832,"价颇备",5
"1511",16608,127.1376274,37.50159892,"价颇备",5
"1512",16609,127.1378312,37.50259844,"价颇备",5
"1513",16610,127.1377972,37.50251379,"价颇备",5
"1514",16611,127.1378152,37.5025586,"价颇备",5
"1515",16612,127.1380386,37.50312898,"价颇备",5
"1516",16613,127.1380378,37.50312674,"价颇备",5
"1517",16614,127.1381211,37.50334595,"价颇备",5
"1518",16615,127.1381211,37.50334595,"价颇备",5
"1519",16616,127.1378634,37.50185012,"价颇备",5
"1520",16617,127.1382689,37.50289148,"价颇备",5
"1521",16618,127.1382689,37.50289148,"价颇备",5
"1522",16619,127.1412548,37.49959188,"价颇备",5
"1523",16620,127.1413873,37.49987844,"价颇备",5
"1524",16621,127.1409854,37.50005537,"价颇备",5
"1525",16622,127.1400421,37.50022169,"价颇备",5
"1526",16623,127.1403113,37.50003935,"价颇备",5
"1527",16624,127.1403113,37.50003935,"价颇备",5
"1528",16625,127.1406513,37.49990968,"价颇备",5
"1529",16626,127.1406513,37.49990968,"价颇备",5
"1530",16627,127.1409275,37.49973687,"价颇备",5
"1531",16628,127.1409275,37.49973687,"价颇备",5
"1532",16629,127.1385078,37.50118052,"价颇备",5
"1533",16630,127.1385078,37.50118052,"价颇备",5
"1534",16631,127.1385078,37.50118052,"价颇备",5
"1535",16632,127.1383802,37.50101869,"价颇备",5
"1536",16633,127.1383802,37.50101869,"价颇备",5
"1537",16634,127.1390282,37.50097781,"价颇备",5
"1538",16635,127.1390282,37.50097781,"价颇备",5
"1539",16636,127.1386717,37.50087638,"价颇备",5
"1540",16637,127.1395536,37.50074256,"价颇备",5
"1541",16638,127.1389566,37.50073883,"价颇备",5
"1542",16639,127.1389566,37.50073883,"价颇备",5
"1543",16640,127.1389566,37.50073883,"价颇备",5
"1544",16641,127.1392887,37.50058049,"价颇备",5
"1545",16642,127.1403325,37.50036287,"价颇备",5
"1546",16643,127.1396537,37.50041124,"价颇备",5
"1547",16644,127.1396537,37.50041124,"价颇备",5
"1548",16645,127.1396537,37.50041124,"价颇备",5
"1549",16646,127.1397348,37.50015072,"价颇备",5
"1550",16647,127.1365565,37.50023016,"价颇备",5
"1551",16648,127.1365565,37.50023016,"价颇备",5
"1552",16649,127.1371651,37.50080231,"价颇备",5
"1553",16650,127.1394364,37.49588415,"价颇备",5
"1554",16651,127.1398153,37.49638499,"价颇备",5
"1555",16652,127.1377303,37.49670747,"价颇备",5
"1556",16653,127.1377303,37.49670747,"价颇备",5
"1557",16654,127.1360819,37.50017712,"价颇备",5
"1558",16655,127.1360819,37.50017712,"价颇备",5
"1559",16656,127.1367083,37.50071707,"价颇备",5
"1560",16657,127.1371564,37.50123511,"价颇备",5
"1561",16658,127.1371564,37.50123511,"价颇备",5
"1562",16659,127.1372599,37.50118064,"价颇备",5
"1563",16660,127.1343139,37.49874729,"价颇备",5
"1564",16661,127.1343139,37.49874729,"价颇备",5
"1565",16662,127.1356066,37.49946041,"价颇备",5
"1566",16663,127.1345802,37.49859662,"价颇备",5
"1567",16664,127.1346205,37.4983767,"价颇备",5
"1568",16665,127.1363116,37.50001907,"价颇备",5
"1569",16666,127.1363116,37.50001907,"价颇备",5
"1570",16667,127.136441,37.50012161,"价颇备",5
"1571",16668,127.133966,37.49871639,"价颇备",5
"1572",16669,127.133966,37.49871639,"价颇备",5
"1573",16670,127.1392581,37.49587409,"价颇备",5
"1574",16671,127.1352644,37.49802663,"价颇备",5
"1575",16672,127.12634,37.50867981,"价颇备",8
"1576",16673,127.12634,37.50867981,"价颇备",8
"1577",16674,127.1261813,37.50841349,"价颇备",8
"1578",16675,127.1262445,37.50851947,"价颇备",8
"1579",16676,127.1261813,37.50841349,"价颇备",8
"1580",16677,127.1261813,37.50841349,"价颇备",8
"1581",16678,127.1270849,37.50986102,"价颇备",8
"1582",16679,127.1270849,37.50986102,"价颇备",8
"1583",16680,127.1271108,37.50989989,"价颇备",8
"1584",16681,127.1277721,37.51097861,"价颇备",8
"1585",16682,127.1281317,37.51117119,"价颇备",8
"1586",16683,127.1271368,37.50993876,"价颇备",8
"1587",16684,127.1280261,37.5023454,"价颇备",8
"1588",16685,127.1280261,37.5023454,"价颇备",8
"1589",16686,127.1280261,37.5023454,"价颇备",8
"1590",16687,127.1285589,37.50218843,"价颇备",8
"1591",16688,127.1284367,37.50227216,"价颇备",8
"1592",16689,127.1282998,37.50236598,"价颇备",8
"1593",16690,127.1285909,37.50198096,"价颇备",8
"1594",16691,127.1287344,37.50282417,"价颇备",8
"1595",16692,127.1293104,37.50342515,"价颇备",8
